feature	CNV_6q12    	CNV_18q11.2 	CNV_12p	CNV_12q	CNV_4q22.1  	CNV_13q34   	CNV_21q22.3 	CNV_2q36.2  	CNV_5q	CNV_5p	CNV_3p25.3  	CNV_2p16.1  	CNV_10p15.3 	CNV_21q	CNV_12q15   	CNV_11p15.5 	CNV_6q26    	CNV_13q	CNV_2p	CNV_2q	CNV_17q25.3 	CNV_22q11.21	CNV_5p12    	CNV_14q11.2 	CNV_11q25   	CNV_9q21.11 	CNV_7p11.2  	CNV_9q	CNV_12q24.32	CNV_7q11.22 	CNV_10p	CNV_10q	CNV_16p13.3 	CNV_9p24.1  	CNV_8p23.2  	CNV_3q	CNV_3p	CNV_9p23    	CNV_1p13.2  	CNV_8q24.21 	CNV_12p13.33	CNV_Xp11.3  	CNV_3q26.33 	CNV_1p34.2  	CNV_19q	CNV_19p	CNV_5q31.1  	CNV_11q	CNV_11p	CNV_8p	CNV_8q	CNV_11q13.3 	CNV_19p13.3 	CNV_19q12   	CNV_5q11.2  	CNV_10q23.31	CNV_6p25.3  	CNV_16q23.1 	CNV_4q35.2  	CNV_4p15.31 	CNV_20q	CNV_2q31.2  	CNV_13q12.11	CNV_Xq22.3  	CNV_15q12   	CNV_4q12    	CNV_9p	CNV_16p	CNV_16q	CNV_22q	CNV_1q	CNV_1p	CNV_Xq28    	CNV_9p13.3  	CNV_21q21.1 	CNV_17q11.2 	CNV_9p21.3  	CNV_6p	CNV_6q	CNV_14q13.3 	CNV_17q	CNV_17p	CNV_20q11.21	CNV_18p	CNV_18q	CNV_11q22.1 	CNV_Xq	CNV_Xp21.1  	CNV_20p	CNV_14q	CNV_15q26.3 	CNV_7q	CNV_7p	CNV_17q25.1 	CNV_19q13.33	CNV_4q32.3  	CNV_1p36.32 	CNV_7q36.1  	CNV_5p15.33 	CNV_8p11.23 	CNV_18p11.32	CNV_3p13    	CNV_18q23   	CNV_15q	CNV_19q13.2 	CNV_7q21.2  	CNV_1q21.2  	CNV_3p12.1  	CNV_3p11.1  	CNV_17p11.2 	CNV_13q14.2 	CNV_2q22.1  	CNV_4p	CNV_4q	
TCGA-22-5491	-0.028218	0.41463	0.150	0.150	1.043	-0.67766	-0.66266	-0.45247	-0.534	-0.534	-0.56555	0.11169	-0.15452	-0.663	0.15009	0.082043	0.0095883	-0.650	0.112	0.112	0.11536	0.33901	-0.58877	-0.36884	0.3256	-0.07893	0.12505	0.000	0.10862	0.12505	-0.155	-0.155	0.58793	-0.65566	-0.66494	1.826	1.260	-0.65566	-0.013545	0.09275	0.15009	-0.35601	2.571	-0.027671	0.000	0.000	-0.53378	0.111	0.111	-0.665	0.000	0.11116	-0.03186	0.0098669	-0.58877	-0.11011	-0.47416	-0.065313	-0.62054	-0.14657	0.327	0.11169	-0.64977	-0.367	0.10512	-0.14657	-0.577	0.000	0.000	0.364	-0.648	-0.648	-0.40248	-0.65566	-0.66266	0.085365	-0.65566	0.000	0.000	-0.37437	0.000	-0.687	0.33542	0.415	0.415	0.11116	-0.367	1.2163	0.327	-0.374	0.082129	0.108	0.108	0.11536	0.0098669	-0.57812	-0.67122	0.017124	-0.036401	3.6569	0.40394	-0.56555	-0.23508	0.000	0.0098669	0.12505	-0.013545	-0.56555	-0.56555	-0.68706	-0.64977	0.11169	-0.578	-0.578	
TCGA-22-5492	-0.56575	-0.00013862	0.000	0.000	0.0027745	-0.56266	-0.55773	-0.013815	0.000	0.120	-0.56555	2.8899	-0.016841	0.000	0.006109	0.00069327	-0.56575	-0.563	0.000	0.000	0.029184	0.57344	1.6316	-0.01037	-0.044049	0	-0.03504	0.000	0.006109	-0.03504	0.000	0.000	-0.0011087	0	-0.57101	0.556	-0.009	0	0.011121	-0.014661	0.019503	-0.074544	0.56732	0.011121	0.000	-0.499	-0.56358	0.000	0.000	-0.571	0.000	0.00069327	-0.51063	-0.01148	-0.56097	0.026935	0.023426	-0.0011087	0.0027745	0.0027745	0.000	-0.013815	-0.56266	-0.074544	-0.046583	0.0027745	0.000	0.000	0.000	0.006	0.000	0.000	-0.074544	0	0.5962	-0.52859	0	-0.566	-0.566	0.031014	-0.529	-0.529	-0.0091996	0.000	0.000	0.00069327	0.000	-0.074544	0.000	0.000	-0.046583	0.556	-0.473	0.029184	0.017404	0.0027745	0.011121	0.57416	1.521	-0.57101	-0.00013862	-0.56555	-0.57249	0.000	-0.01148	0.57416	0.011121	-0.56555	0.5562	-0.55339	-0.56266	-0.013815	0.000	0.000	
TCGA-22-5473	0.030169	0.071534	0.504	0.504	-0.31494	-0.32693	-0.3634	0.018662	-0.347	0.584	-0.35362	0.51682	0.7102	-0.363	0.53081	-0.32956	0.011539	-0.298	0.405	0.000	0.053663	0.10599	0.93122	-0.33745	-0.35909	-0.39842	2.3763	0.000	-0.36374	0.022444	0.710	0.391	0.054517	1.8801	-0.41036	0.000	-0.338	1.8801	-0.34228	0.54383	1.2567	-0.25249	2.0708	-0.34217	0.000	0.000	-0.34721	-0.248	-0.248	0.182	0.544	-0.27296	0.049113	0.027918	-0.34721	-0.32774	-0.35977	-0.32414	-0.37403	-0.33998	0.000	0.072827	-0.33606	-0.25249	0	-0.35088	0.000	0.000	-0.305	0.000	0.126	-0.216	0.79258	0.043298	-0.3634	0.20717	-1.2418	-0.360	0.000	-0.34223	0.154	-0.377	0.039021	0.000	-0.345	-0.24752	-0.252	-0.25249	0.000	-0.342	0.027356	0.404	0.404	0.053663	0.043156	-0.32635	-0.35749	-0.42014	1.133	0.84021	0.071534	-0.35362	-0.34458	0.000	0.42643	1.3327	0.12638	-0.44674	-0.7821	0.20717	-0.33606	0.11155	-0.351	-0.351	
TCGA-22-5472	0.024382	-0.068286	0.000	0.000	-0.49683	-0.4432	-0.0044568	-0.01618	-0.492	-0.309	-0.58404	-0.029883	-0.069892	0.000	-0.015576	0.047668	0.024382	-0.443	0.000	0.000	-0.37653	0.090114	0.18235	0.088955	0.053495	-0.013014	0.17133	0.000	-0.015576	0.17133	0.000	0.000	0.0026196	-0.58639	0.090259	0.600	-0.584	-0.58639	0.019617	0.11445	0	-0.096201	0.69387	0.019617	0.000	0.000	-0.49153	0.000	0.000	0.114	0.114	0.053495	-0.040234	-0.040234	-0.49153	-0.069892	0.024382	0.022278	-0.49804	-0.50655	0.102	-0.01618	-0.4432	-0.096201	0.12547	-0.49683	-0.573	0.000	0.000	0.000	0.000	0.000	-0.096201	-0.58639	-0.0044568	-0.37653	-0.58639	0.000	0.000	0.088955	-0.377	-0.377	0.10174	0.000	0.000	0.053495	0.000	-0.096201	0.102	0.000	0.12547	0.171	0.171	-0.37653	-0.040234	-0.49804	-0.14608	0.13021	0.18235	0.11445	-0.068286	-0.58404	-0.068286	0.125	-0.040234	0.17133	0.019617	-0.58404	-0.58404	-0.37653	-0.4432	-0.01618	-0.497	-0.497	
TCGA-22-5471	0.12739	3.6569	1.158	1.158	-0.25353	-0.31381	-0.25372	-0.043354	-0.270	0.229	-0.25245	0.62931	-0.34815	-0.254	0.62439	-0.30383	-0.23657	-0.134	0.537	0.000	0.3667	-0.6219	0.22852	0.24355	0.042305	-0.033428	0.33267	0.000	0.62439	0.33267	0.000	0.000	0.073378	-0.32903	-0.61625	0.000	-0.252	-0.32903	-0.31473	3.6569	0.036911	-0.086809	3.3494	-0.25952	0.000	0.110	-0.26999	0.000	-0.304	-0.152	0.000	3.6569	0.035641	0.61785	-0.26999	0.054352	-0.0054227	0	-0.023178	-0.18146	0.000	-0.043354	-0.13357	-0.11393	-0.22726	-0.18146	-0.296	0.000	0.000	0.000	-0.041	-0.260	-0.11393	0.095919	0.061912	0.35542	-1.0151	0.000	0.000	0.24822	0.355	0.000	0.88722	0.283	0.283	0.042305	0.000	0.86867	0.284	0.248	-0.21814	0.333	0.333	0.3667	-0.033973	-0.021396	-0.25952	0.38367	0.22852	-0.15198	0.28277	-0.25245	-0.31239	-0.228	0.61785	0.33267	0.86192	-0.25245	0.13344	-0.0018248	-0.13357	-0.043354	-0.160	-0.160	
TCGA-22-5477	0.20717	0.060131	0.842	0.000	0	-0.60245	-0.21997	-0.17853	-0.595	0.412	-0.54703	0.24	-0.64753	-0.220	1.7518	-0.58451	0.080389	-0.596	0.240	0.061	0.21146	0.91178	1.0502	-0.12043	-0.14425	0.10016	0.34112	0.100	0.53942	-0.58775	-0.596	-0.596	-0.035993	-0.23148	-0.9792	1.068	0.529	-0.20756	-0.60603	0.27237	2.246	-0.58417	3.6569	-0.60603	0.257	0.257	-0.60419	-0.184	-0.585	-0.376	0.220	-0.1837	0.25683	0.25683	-0.59536	0.24041	-0.61556	-0.037762	0.040185	-0.36986	0.000	-0.17853	-0.59565	0.4424	-0.63887	0.015308	-0.080	0.000	0.000	0.912	-0.162	-0.606	0.57701	-0.21334	-0.21997	0.18733	-0.21334	-0.470	0.130	-0.55096	0.113	-0.508	0.30953	0.000	0.000	-0.16166	-0.142	-1.2771	0.310	-0.561	0.085943	0.499	0.499	0.21146	0.25683	0	-0.60603	0.51054	1.0417	0.21991	0.062794	-0.56942	0.24482	0.000	0.25683	0.49874	-0.16154	-0.56942	-0.56942	-0.62035	-0.59565	-0.63007	-0.370	0.000	
TCGA-22-5474	0.059013	0	0.000	0.000	-0.42996	-0.051721	-0.41586	-0.4394	-0.435	0.068	0.059651	0.31065	-0.26119	-0.416	-0.0060904	-0.075385	-0.055824	0.000	0.153	0.153	0.10002	0.067232	0.50307	-0.39953	0.030029	-0.15195	0.022444	-0.152	-0.0060904	0.022444	-0.261	-0.154	-0.097614	0.46246	-0.041024	0.000	-0.415	0.46246	-0.41344	0.11858	0.15024	-0.036455	1.7461	-0.43343	0.000	0.329	-0.43539	0.000	0.000	0.000	0.112	0.030029	-0.32774	0.32931	-0.44199	-0.154	0.059013	0.089851	-0.42996	-0.43694	0.000	0.42957	-0.051721	-0.036455	0.16761	-0.42996	-0.152	0.000	0.000	0.000	0.666	-0.433	-0.52193	0.48578	-0.41586	0.10002	-0.93504	0.000	0.000	-0.39953	0.100	0.100	0.069512	0.000	0.000	0.030029	0.000	-0.036455	0.000	-0.400	0.15308	0.000	0.000	0.10002	-0.071205	-0.42996	-0.43343	0.022444	0.50307	0.11858	0	-0.41465	0	0.179	0.4158	0.022444	0.66586	-0.45072	1.5509	0.10002	-0.051721	-0.19675	-0.430	-0.430	
TCGA-22-5479	-0.22465	0.0020805	0.000	0.000	-0.14324	0.14548	-0.22416	0.075347	-0.163	-0.163	-0.23459	0.21085	-0.2292	-0.224	1.1365	-0.18763	-0.22465	0.000	0.136	0.000	0.10687	0.24544	-0.16294	-0.020412	-0.0067813	0.0070826	0.1631	0.000	-0.23772	0.1631	-0.229	-0.229	0.0022193	-0.1679	0.11565	0.518	-0.235	-0.1679	-0.22675	0.11565	1.3692	-0.0022168	0.51839	-0.22219	0.000	0.000	-0.16294	0.000	-0.181	0.116	0.116	-0.0067813	0.045849	0.045849	-0.16294	-0.2292	-0.22465	0.0022193	-0.14324	-0.11443	0.000	0.075347	-0.0068131	-0.0085733	0.0076392	-0.11443	0.000	0.000	0.000	0.245	0.227	-0.222	-0.0085733	0.72357	-0.22416	-0.040073	-0.1679	-0.225	-0.225	-0.020412	0.000	0.000	0	0.000	0.000	-0.0067813	0.000	-0.0022168	0.000	0.000	0.0076392	0.163	0.163	0.10687	0.045849	-0.14324	-0.22219	0.1631	0.16505	0.11565	0.0020805	-0.23459	0.0020805	0.000	0.045849	0.1631	0.44918	-0.23459	-0.23459	-0.040073	-0.0068131	0.075347	-0.114	-0.114	
TCGA-22-5478	-0.38537	0.37825	-0.222	-0.222	0.079891	-0.51455	-0.17677	0	0.775	1.281	-0.51001	0.50394	-0.24602	-0.177	-0.22158	-0.23973	-0.38067	-0.515	0.503	0.000	0.46827	0.35904	1.2814	0.056085	-0.22908	-0.50733	0.4502	-0.507	-0.22158	0.4502	-0.246	-0.246	-0.24995	-0.53165	-0.53083	0.000	-0.510	-0.53165	0.030169	0.3395	-0.22158	-0.092961	0.031333	0.030169	0.000	-0.478	-0.51589	-0.240	-0.240	-0.484	0.339	-0.23973	-0.48963	0.052668	-0.50592	-0.23631	-0.38537	-0.24995	0.079891	0.61643	-0.251	0	-0.51455	-0.085059	0.00069327	0.85106	-0.507	-0.250	-0.250	0.000	0.000	0.000	0.71377	-0.50733	-0.17922	-0.21837	-0.50733	-0.385	-0.385	0.056085	-0.218	-0.218	2.2117	-0.401	0.110	-0.22908	0.000	-0.063838	-0.251	0.000	0.0043021	0.311	0.450	0.46827	-0.2308	0.079891	0.030169	0.89006	1.0172	-0.02562	-0.51084	-0.51001	0.11023	0.000	0.052668	1.5774	0.030169	-0.51001	-0.51001	0.44392	-0.51455	0	0.121	0.000	
TCGA-43-2581	-0.45836	-0.010147	-0.030	-0.200	0.0091173	-0.45826	0.011347	0.20253	-0.045	0.189	-0.45169	0.20253	0.0032769	0.000	-0.2215	-0.14739	-0.4621	-0.458	0.203	0.203	-0.2742	-0.22285	-0.23366	0.0014725	-0.15098	0	0.15586	0.000	-0.2215	-0.20826	0.000	0.000	0.0034157	0	-0.47706	-0.452	-0.452	0	-0.23855	0.65013	0.15302	-0.071924	0.0046659	-0.22863	0.000	0.000	-0.23366	-0.147	-0.147	-0.243	0.215	-0.14739	-0.04094	-0.04094	-0.23366	0.0022647	-0.005452	0.0034157	0.0091173	0.0091173	0.000	0.20253	-0.45826	-0.071924	-0.45419	0.0091173	0.000	0.000	0.000	-0.408	0.206	-0.229	-0.071924	0	0.011347	-0.22642	0	0.000	-0.453	0.0014725	-0.202	-0.202	-0.0017157	0.000	0.000	-0.14739	0.000	-0.071924	0.000	0.000	-0.45773	-0.052	0.156	1.449	-0.04094	0.0091173	-0.22863	-0.20826	0.7713	-0.45879	-0.010147	-0.45169	-0.010147	-0.458	-0.04094	-0.20826	0.43456	-0.43825	-0.45209	-0.083649	-0.45826	0.20253	0.000	0.000	
TCGA-60-2706	-0.17639	-0.44792	0.448	0.448	-0.11092	0.32769	1.3228	0	-0.454	-0.135	-0.44771	0.012795	-0.45351	0.327	0.44833	-0.045976	-0.057654	-0.422	0.000	0.000	0.87217	0.17935	1.1346	0.40311	0.083631	-0.40849	0.31806	-0.408	-0.0081624	0.31806	0.000	0.000	0.19512	-0.42778	-0.45297	1.066	0.618	-0.42778	0.0062481	0.57344	0.40844	0.10074	1.7984	-0.41771	0.000	0.000	-0.45415	0.000	0.000	0.000	0.000	0.083631	-0.33052	0.40794	-0.45415	-1.0711	0.30729	0.13066	-0.086518	-0.097363	0.427	0	-0.42167	0.047271	0.3592	-0.16335	-0.408	0.195	0.195	0.179	0.000	-0.332	0.065656	-0.4023	0.32672	-0.41269	-0.42778	0.000	0.000	0.39712	-0.171	-0.413	0.42688	-0.443	-0.443	0.083631	0.000	0.10074	-0.425	0.397	0.3592	0.318	0.318	0.87217	0.65811	0.37985	0.38105	0.273	-0.43539	2.5621	-0.039529	-0.44771	-0.44286	0.359	0.56294	0.273	0.65057	-0.49047	-0.49047	-0.41269	-1.2103	-0.010508	0.000	0.000	
TCGA-66-2800	0.12682	0.28858	0.186	0.186	-0.75447	-0.31482	-0.48727	-0.14967	-0.515	0.234	-0.3146	0.32592	-0.4355	-0.437	0.18586	-0.47469	0	-0.325	0.182	-0.144	0.004719	0.49303	1.0232	0.14295	-0.16447	-0.61056	0.33415	0.000	0.011679	0.33415	-0.414	-0.414	-0.38766	-0.57575	-0.46855	0.141	-0.292	-0.57575	-0.36474	0.46263	0.062612	-0.12135	2.8521	-0.32832	0.207	0.207	-0.55841	0.000	0.000	0.004	0.463	-0.20037	0.21315	1.0385	-0.51462	-0.39095	0.097739	-0.32205	-0.75676	-0.29768	0.216	-0.14	-0.33481	0.051033	-0.34664	0.6671	0.000	-0.322	-0.322	0.493	0.000	-0.328	0.061222	1.1598	0.97543	0.041331	-1.2321	0.000	0.000	0.14295	0.000	0.000	0.17343	0.201	0.201	-0.099982	0.000	-0.12135	0.840	0.129	-0.33514	0.359	0.359	0.004719	-0.50588	-0.75676	-0.40285	0.24529	0.74859	1.1888	0.28858	0.05908	-0.55226	-0.335	1.0829	0.35871	0.15606	-0.78134	-0.78134	0.041331	-0.32465	-0.14424	-0.757	-0.757	
TCGA-77-6845	-0.020215	-0.015879	0.000	0.000	-0.05442	0.28917	-0.019452	-0.56724	0.000	0.448	-0.41476	0.42116	-0.57475	0.000	-0.51012	-0.2952	-0.033541	0.000	0.421	0.421	-0.50733	0.5463	-0.53012	0.17905	1.1645	-1.034	0.68645	-0.493	-0.017803	0.68645	-0.529	0.000	-0.50867	-0.52297	-0.55977	0.483	-0.401	-0.52297	-0.50318	0.47255	0	-0.50919	3.6569	0.0016642	-0.481	-0.481	-0.51681	0.415	0.415	-0.490	0.000	1.1954	-0.48134	1.1294	-0.53012	0.00597	-0.010508	0.4863	-1.0836	-0.53114	0.444	0.42116	-0.52215	0.43344	-0.52082	-0.05442	-0.493	0.000	0.000	1.250	0.558	0.000	0.43344	-0.51496	1.1473	0.43547	-0.52297	0.000	0.000	0.17905	0.431	-0.516	0.44376	1.157	0.000	1.1954	-0.076	-0.59731	0.444	0.456	-0.0056757	0.686	0.686	0.43547	-0.51465	0.89708	-0.59944	0.61661	1.2992	-0.52594	-0.76757	-0.41476	-1.0996	0.000	2.7539	0.68645	0.85383	-0.54784	-0.014228	-0.51609	0.58251	0.42116	0.000	0.000	
TCGA-77-6844	0	-0.0078863	0.000	0.000	0.00458	-0.022469	0.20289	-0.0016629	1.919	2.559	-0.64046	-0.0016629	-0.0030475	0.203	0.0063871	-0.62884	0	-0.620	0.000	0.000	-0.61085	0.032281	2.5589	-0.63566	0.004719	-0.64251	-0.0063668	-0.635	-0.0033128	-0.0063668	0.000	0.000	0.010424	-0.64251	-0.6465	-0.040	-0.637	-0.64251	0.0043484	0.57809	0.0049153	-0.080275	0.59746	0.0114	0.000	0.000	-0.63963	0.000	-0.602	-0.068	0.578	0.004719	0.0097285	0.0097285	-0.63963	-0.0030475	0.0076392	0.84002	-0.018078	0.019923	0.000	-0.0016629	-0.64198	-1.2202	0.015028	-0.013233	-0.635	0.000	0.000	0.000	0.000	0.000	-0.09446	-0.64251	0.20289	0.025671	-0.64251	0.000	0.000	-0.63566	0.000	-0.631	0.018383	0.000	0.000	0.004719	0.000	-0.080275	0.473	0.000	0.015028	0.000	0.000	0.025671	0.021884	-0.018078	-0.63311	-0.6433	2.489	3.6569	-0.0078863	-0.63718	-0.0078863	0.000	0.021884	-0.0063668	0.0043484	-0.65929	-0.65929	-0.63074	-0.64198	-0.0016629	0.000	0.000	
TCGA-22-5489	0	0.13702	0.362	0.000	-0.40556	-0.010922	0.0033299	0.21576	0.000	0.000	0.0030522	0.62847	0.012487	0.000	0.0037465	0.00083195	-0.44545	0.000	0.628	0.216	-0.022332	0.013772	-0.0047079	0.0114	-0.41234	-0.01004	0.0063871	0.000	-0.0086214	0.0063871	0.000	0.000	0.017264	-0.0087146	0.3206	0.440	0.440	-0.0087146	-0.41553	0.35039	1.1346	0.024368	0.9005	-0.01498	0.323	0.323	-0.037762	0.000	0.000	0.321	0.321	-0.0056076	-0.033814	0.32318	-0.0047079	-0.4119	-0.020165	-0.41702	-0.40948	-0.41311	0.000	0.21576	-0.35202	0.024368	0.0053621	-0.40252	0.000	0.000	-0.394	0.000	0.553	0.000	-0.02873	1.6058	0.010842	-0.0055375	-0.80086	0.000	0.000	0.0114	0.000	-0.432	-0.016292	0.107	0.107	-0.0056076	0.000	0.024368	0.000	0.000	0.0063871	0.000	0.000	-0.0055375	0.29301	-0.40948	0.0097276	0.0063871	-0.0047079	0.3206	0.20566	-0.40644	0.11881	0.000	0.32318	0.0063871	0.55815	-0.39764	-0.39764	-0.43745	-0.34171	0.21576	-0.413	-0.413	
TCGA-66-2766	0.48609	-0.96926	0.500	0.500	0.094747	0.94665	-0.43899	-0.60538	-0.222	0.655	0.69274	1.3782	-0.49728	-0.439	0.49974	-0.51889	0.00079867	0.000	0.000	0.000	-0.03529	-1.2929	1.5691	-0.51117	0.027183	-0.45782	-0.80262	0.000	0.45113	0.5613	0.000	0.000	-0.11093	2.4933	-0.4821	0.393	0.000	-0.018249	-0.45053	0.5173	0.033375	0.13373	2.101	0.036619	0.000	0.000	-0.2221	0.000	0.538	-0.445	-0.445	0.029291	-0.48	1.7388	-0.54009	0.040575	0.02639	0.058332	-0.46994	-0.4907	-0.440	0.32523	-0.45856	-0.66228	-0.44677	0.045623	-0.453	0.000	0.000	-0.490	0.000	0.000	0.33072	-0.45782	-0.98056	0.016112	-0.45268	0.459	0.000	-0.49808	0.000	-0.493	0.94216	-0.433	-0.433	-0.45546	0.134	0.13373	-0.440	0.000	0.10129	0.561	0.125	0.06419	-0.52708	-0.44956	-0.48315	0.56094	0.87662	-0.44504	-0.46155	-1.0121	-0.48252	-0.426	1.7388	0.5613	0.023112	0.010391	0.5378	-0.4929	0.018434	-0.43856	0.000	0.000	
TCGA-66-2767	0.035859	0.078259	1.229	0.341	0.020003	-0.24102	-0.19257	-0.22115	0.000	0.000	-0.24418	0.20464	-0.076888	0.159	0.33385	0.22691	-0.026655	-0.241	0.205	-0.017	0.21874	-0.016782	-0.033483	0	-0.25679	0.090882	0.4627	0.177	0.3407	0.45215	0.000	0.000	0.20281	0.95681	0.22444	0.391	-0.244	0.10122	-0.24406	0.22444	1.2285	0.038126	1.0196	-0.25389	0.000	0.000	-0.033483	-0.252	-0.252	0.224	0.224	3.6569	0.099641	0.0070033	-0.033483	-0.076888	-0.061497	-0.24479	0.0094565	-0.49216	0.000	-0.22115	-0.26138	0.038126	-0.23858	0.020003	0.177	0.203	-0.042	0.000	0.115	-0.129	0.05957	0.090882	-0.6306	0.21874	-0.7486	0.000	0.000	0	0.219	-0.051	-0.0024343	0.414	0.000	-0.24089	0.000	0.038126	0.000	0.000	2.1512	0.452	0.452	0.21874	0.10066	0.055719	-0.25389	0.32772	-0.033483	0.22444	0.49224	-0.22914	0.067866	-0.223	1.9048	0.45215	0.11498	-0.24528	-0.24528	-0.26944	-0.24102	-0.22115	-0.447	0.000	
TCGA-77-6843	0.0041632	0.010424	0.000	0.000	-0.71542	-0.048342	-0.027398	-0.044089	0.000	0.000	-0.66984	-0.017116	0.049583	0.000	0.04812	-0.036401	0.0041632	0.000	0.000	0.000	-0.031496	-0.62846	0.041175	-1.2929	0.53626	-0.47046	0.042307	-0.470	0.0073609	0.042307	0.000	0.000	-0.012576	-0.69595	-0.76278	-0.633	-0.633	-0.69595	-0.010094	0.024548	0.04812	-0.10605	3.6569	0.025812	0.498	0.388	0.041175	0.000	0.000	0.000	0.000	0	-0.69947	0.49839	0.041175	-0.65305	0.0041632	0.039791	-0.70836	-0.059135	0.000	-0.044089	-0.040888	-0.10605	-0.083465	-0.059269	-0.696	0.000	0.000	0.000	0.556	0.000	-0.10605	-0.69595	-0.027398	-0.031496	-0.69595	0.000	0.000	-0.60748	0.000	0.000	0.56028	0.000	0.000	0	-0.106	-0.10605	0.000	-0.631	-0.0040162	0.000	0.000	-0.031496	0.388	-0.6973	-0.60209	-0.57622	0.041175	0.54242	0.010424	-0.69622	0.0044117	0.000	0.91301	0.12138	0.58202	-0.69622	-0.69622	-0.031496	-0.040888	-0.63632	0.000	0.000	
TCGA-77-6842	0.017264	1.0232	0.370	0.370	0.0081959	-0.3044	-0.35909	0.46468	2.048	2.437	-0.4086	0.46468	-0.15988	-0.359	0.37019	0.19801	0.026935	-0.304	0.465	0.465	-0.37403	0.41145	2.7707	-0.16523	0.19801	-0.35658	0	-0.357	0.37019	0	-0.160	-0.160	-0.34733	0.78099	-0.4073	0.379	-0.399	0.43412	-0.054588	0.72036	0.37019	-0.33802	0.37907	-0.054588	0.276	0.000	-0.38929	0.198	0.198	-0.383	0.000	0.19801	0.04448	0.32012	-0.38929	-0.32557	-0.011749	-0.39615	0.012771	0.13495	0.000	0.46468	-0.33588	0.22114	-0.35316	0.0023581	0.000	-0.396	-0.396	0.411	0.000	0.000	0.28448	3.6569	-0.7521	0.18919	-1.1511	0.000	0.000	-0.16523	0.189	-0.185	0.67345	-0.367	-0.367	0.19801	0.221	-0.36997	0.664	-0.165	-0.35316	0.000	0.000	0.18919	0.32012	0.028341	-0.054588	0	2.8268	-0.38325	-0.3668	-0.4086	-0.79235	-0.353	0.32012	0	-0.054588	-0.4086	-0.4086	-0.37459	-0.3044	0.46468	0.135	0.000	
TCGA-66-2768	0.0026947	0.60684	0.000	0.000	0	0.075128	-0.021226	-0.0073339	0.000	0.000	-0.58058	-0.0083084	0	0.000	0.037645	-0.57881	-0.018078	-0.516	0.000	0.000	-0.047531	-0.01849	0.55301	0.01447	-0.58618	-0.0029176	0.0012481	0.000	-0.011842	0.0028512	0.000	0.000	-0.021235	-0.5719	-0.69081	0.000	-0.581	-0.5719	-0.0006077	0.010842	0.038489	-0.053954	1.1486	-0.0006077	0.000	0.000	-0.58931	-0.558	-0.558	-0.512	0.000	3.6569	-0.65211	-0.068005	-0.58316	0	0.0055529	-0.60506	-0.0089595	0	0.000	0.0114	-0.51568	-0.068395	-0.0092666	0	-0.569	1.569	1.569	0.000	0.000	0.000	-0.12556	-0.5719	-0.0048461	-0.020961	-0.5719	0.000	0.000	0.01447	0.000	-0.603	-0.0066606	0.000	-0.576	-0.55797	0.000	-0.053954	-0.570	0.000	0.0008958	0.000	0.000	-0.047531	-0.04211	-0.0089595	-0.060211	0.0069435	1.0143	0.010842	0.027919	-0.62007	-0.57555	0.000	-0.04211	0.0028512	-0.0006077	-0.61095	0.57291	-0.62379	-0.51568	-0.67802	0.000	0.000	
TCGA-34-7107	0.3794	-0.0045695	0.661	0.277	-0.38649	-0.39919	-0.40097	-0.42298	-0.391	0.332	-0.41108	0.36215	0.3473	-0.401	0.26549	-0.029295	0.10893	-0.400	0.338	0.338	-0.04428	0.6629	0.33157	0.38221	0.0013868	0.67382	0	0.674	0.26549	0.91804	0.347	0.000	0.32517	0.58924	0.34583	0.405	0.013	0.58924	-0.40723	0.01447	0.66143	-0.40484	3.5767	-0.43232	0.604	0.604	-0.39124	0.000	0.000	0.346	0.000	-0.0051227	0.80383	0.80383	-0.37763	-0.0067199	-0.33987	0.33593	-0.38649	-0.38649	-0.415	1.2639	-0.029584	0.63737	-0.028833	-0.38649	0.674	0.325	0.325	0.000	0.029	-0.384	-0.25019	0.67382	-0.40097	-0.048372	0.67382	0.184	0.184	-0.34443	0.000	0.000	0.79461	-0.296	0.000	-0.0051227	0.000	-0.40484	0.379	0.000	0.021463	0.364	0.000	-0.019589	-0.20012	-0.38649	-0.43232	0.35653	0.33157	0.34583	-0.34813	-0.71328	-0.052028	0.000	0.80383	0.36395	0.45151	-0.3983	-0.3983	-0.048372	-0.39992	0.02693	-0.386	-0.386	
